"id","locationID","locality","countrCode","occurrenceStatus","eventDate","datasetID"
"PB:Ugent:AqE:2950","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2223","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2949","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1098","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2224","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2951","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:904","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1100","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2702","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2960","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1106","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2956","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1104","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2230","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2957","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1105","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2231","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2955","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1107","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2228","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2954","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1099","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2952","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:615","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1102","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2227","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2439","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2961","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1101","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2229","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2962","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2964","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2226","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2953","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1103","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-10-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2958","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-10-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:459","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2959","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:458","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:616","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2232","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2438","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2963","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:738","ISO_3166-2:BE-VLG","Flandres","BE","present","2011","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2278","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2283","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1193","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2493","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2290","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2680","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:719","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2900","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2347","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2566","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2349","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2418","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2429","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2538","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2539","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2399","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2405","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2413","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2414","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2394","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:802","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:968","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2821","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:203","ISO_3166-2:BE-VLG","Flandres","BE","present","1994-05-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:885","ISO_3166-2:BE-VLG","Flandres","BE","present","1994-05-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1287","ISO_3166-2:BE-VLG","Flandres","BE","present","1994-05-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:204","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-06-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1286","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-06-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:659","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:202","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1288","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:201","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:504","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1285","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2288","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:319","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2820","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2824","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1293","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1298","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:84","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:82","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:81","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:526","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1330","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1700","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:83","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:525","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1329","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1199","ISO_3166-2:BE-VLG","Flandres","BE","present","1994-06-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:17","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-06-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:140","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-06-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1201","ISO_3166-2:BE-VLG","Flandres","BE","present","1995-06-08","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:136","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:474","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1202","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:16","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:139","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:475","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1200","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1688","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:138","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:476","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1204","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1686","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-05-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:137","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:477","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1203","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1687","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:145","ISO_3166-2:BE-VLG","Flandres","BE","present","1991-05-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1205","ISO_3166-2:BE-VLG","Flandres","BE","present","1991-05-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:144","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-04-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1214","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-04-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:148","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:300","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1209","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:153","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:143","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:216","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:642","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1719","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:18","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:141","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1207","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:152","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:150","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:478","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
